"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","63","src.tests.e2e","test_settings_e2e","TestUIApplication","","","Live settings update: theme changes while dialog is open","
        E2E: Changing theme in open dialog immediately updates AppShell.

        This tests the full wired flow:
        1. AppShell with settings_changed connected
        2. User changes theme in dialog
        3. settings_changed signal fires
        4. AppShell.apply_theme() is called
        5. UI colors change immediately
        "
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryLoad","","","test_returns_defaults_for_corrupted_file","Should return defaults when file contains invalid JSON."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.tests","test_validation","TestIsValidHexColor","","","test_valid_mixed_case",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_ai_invariants","TestIsValidRationale","","","test_accepts_max_length","Rationale at exactly 1000 characters should be valid."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_events","TestMergeSuggestionApproved","","","test_immutability","MergeSuggestionApproved should be immutable."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","3","design_system.tests","test_lists","TestCaseList","","","test_case_list_add_case","CaseList should add cases"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_data_display","TestCodeDetailCard","","","test_code_detail_creation","CodeDetailCard should be created"
"passed","Mon Mar 02 09:46:18 UTC 2026","Mon Mar 02 09:46:18 UTC 2026","1","src.tests.e2e","test_text_coding_e2e","TestCodeSelectionUI","","","AC #2: Selected code added to recent codes","Selecting codes adds them to recent codes list."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_ai_invariants","TestIsValidConfidence","","","test_accepts_zero","Zero confidence should be valid."
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","8","src.tests.e2e","test_agent_project_source_e2e","TestAgentManageFolders","","","AC #5: delete_folder succeeds for empty folder",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_ai_invariants","TestIsSimilarityAboveThreshold","","","test_equal_to_threshold","Similarity equal to threshold should return True."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.sources.infra.tests","test_pdf_extractor","TestPdfExtractionResult","","","test_multi_page_content","AC #4: Can store multi-page content."
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_event_bus","TestEventBusClear","","","test_clear_removes_all_subscriptions",""
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_icons","TestIconFunction","","","test_icon_function_with_params","icon() function should accept parameters"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.interface.tests","test_mcp_tools","TestBatchApplyCodesTool","","","test_applies_multiple_codes_successfully","batch_apply_codes applies multiple codes successfully."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveSuggestCode","","","test_fails_with_duplicate_name_case_insensitive","Should detect duplicate name regardless of case."
"passed","Mon Mar 02 09:46:26 UTC 2026","Mon Mar 02 09:46:26 UTC 2026","129","design_system.tests","test_screenshots","TestStatScreenshots","","","test_stat_cards","Screenshot stat card variants"
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","3","design_system.tests","test_navigation","TestStepIndicator","","","test_step_indicator_current","StepIndicator should track current step"
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","0","design_system.tests","test_components","TestLabel","","","test_label_variant[title]","Label should support variants."
"passed","Mon Mar 02 09:46:24 UTC 2026","Mon Mar 02 09:46:24 UTC 2026","121","design_system.tests","test_screenshots","TestComponentScreenshots","","","test_button_variants","Screenshot all button variants"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.infra.tests","test_vector_store","TestMockVectorStore","","","test_get_items","Can get items by ID."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.sync.tests","test_source_sync_handler","TestSourceRenamedHandling","","","test_source_renamed_updates_coding_context","SourceRenamed should update segment_repo.update_source_name."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_entities","TestSimilarityScore","","","test_valid_similarity_score","SimilarityScore should accept values between 0.0 and 1.0."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.infra.tests","test_vector_store","TestMockVectorStore","","","test_add_with_metadata","Can add items with metadata."
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","4","src.tests.e2e","test_text_coding_e2e","TestCreateCodeDialog","","","AC #1: Dialog shows name input field","Dialog should have a name input field with proper placeholder."
"passed","Mon Mar 02 09:46:21 UTC 2026","Mon Mar 02 09:46:21 UTC 2026","12","src.tests.e2e","test_segment_management_e2e","TestSegmentMemos","","","AC #6.1: Dialog shows segment preview","Segment memo dialog shows preview of coded text."
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","10","src.tests.e2e","test_agent_project_source_e2e","TestAgentAddTextSource","","","AC #5: Tool returns source ID, name, type, and status",""
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","13","src.tests.e2e","test_ai_text_coding_e2e","TestAITextCodingIntegration","","","Complete workflow: Analyze -> Suggest -> Review -> Apply","Test complete AI-assisted coding workflow."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_events","TestSuggestionNotRejected","","","test_immutability","SuggestionNotRejected should be immutable."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryBackup","","","test_set_backup_config","Should persist backup config change."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestIsValidHexColor","","","test_valid_uppercase",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.interface.tests","test_mcp_tools","TestToolDefinition","","","test_to_schema_with_required_parameter","Tool with required parameter generates correct schema."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.services.tests","test_text_matcher","TestTextMatcherRegexMatches","","","test_regex_word_boundary","Should support word boundary patterns."
"passed","Mon Mar 02 09:46:09 UTC 2026","Mon Mar 02 09:46:09 UTC 2026","5","src.tests.e2e","test_case_manager_e2e","TestDeleteCaseFlow","","","test_delete_case_removes_source_links","
        E2E: Deleting a case removes its source links.
        "
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:25 UTC 2026","1","design_system.tests","test_components","TestButton","","","test_button_variant[ghost]","Button should support different variants."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_entities","TestSuggestionBatch","","","test_text_preview_truncation","text_preview should truncate long text."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","0","design_system.tests","test_media","TestThumbnailStrip","","","test_strip_creation","ThumbnailStrip should be created"
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","1","src.shared.core.tests","test_validation","TestIsNameUnique","","","test_with_generator",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveMergeCodes","","","test_merges_codes_with_valid_inputs","Should create CodesMerged event with valid inputs."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","5","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestCreateProjectDialogPathPreview","","","test_path_preview_sanitizes_name","Path preview sanitizes special characters in name."
"passed","Mon Mar 02 09:46:27 UTC 2026","Mon Mar 02 09:46:27 UTC 2026","1","design_system.tests","test_visualization","TestNetworkGraphWidget","","","test_graph_clear","NetworkGraphWidget should clear all data"
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","124","src.tests.e2e","test_ai_text_coding_e2e","TestAgentSuggestCodesForText","","","AC #4: Researcher can accept, reject, or modify","Researcher can accept, reject, or modify code suggestions."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.sources.core.services.tests","test_speaker_detector","TestSpeakerDetectorImmutability","","","test_detection_does_not_modify_text","Detection should not modify original text."
"passed","Mon Mar 02 09:46:24 UTC 2026","Mon Mar 02 09:46:24 UTC 2026","113","design_system.tests","test_screenshots","TestComponentScreenshots","","","test_alerts","Screenshot alert variants"
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","6","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestOpenProjectDialogBrowse","","","test_browse_clicked_opens_file_dialog","Clicking Browse opens a file dialog."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.tests","test_invariants","TestDetectSourceType","","","test_case_insensitive","Extension detection should be case-insensitive."
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:25 UTC 2026","110","design_system.tests","test_screenshots","TestFormScreenshots","","","test_form_group","Screenshot form group with label"
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_ai_invariants","TestHasMinimumCodesForDetection","","","test_returns_true_for_many_codes","Many codes should satisfy minimum."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","3","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestOpenProjectDialogBrowse","","","test_browse_sets_path_and_enables_open","Browsing for a file sets the path and enables Open button."
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:25 UTC 2026","31","src.tests.e2e","test_text_coding_e2e","TestCreateCodeFullPath","","","Plus button creates code that persists to database","
        Creating a code via the + button should persist it to the database.
        "
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","7","src.tests.e2e","test_agent_project_source_e2e","TestAgentImportFileSource","","","AC #5: Agent can import video files",""
"passed","Mon Mar 02 09:46:17 UTC 2026","Mon Mar 02 09:46:17 UTC 2026","35","src.tests.e2e","test_mcp_realtime_e2e","","","","test_mcp_get_project_context","Test get_project_context returns open project."
"passed","Mon Mar 02 09:46:10 UTC 2026","Mon Mar 02 09:46:10 UTC 2026","2","src.tests.e2e","test_ai_code_suggestions_e2e","TestAgentDetectDuplicateCodes","","","Agent can request merge after detection","Agent can request a merge operation (still requires approval)."
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_state","TestProjectStateBasic","","","test_initial_state_has_no_source","New state should have no current source."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","1","design_system.tests","test_feedback","TestProgressBar","","","test_progress_percentage","ProgressBar should show percentage"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_derivers","TestValidateTextForAnalysis","","","test_rejects_empty_text","Should reject empty text."
"passed","Mon Mar 02 09:46:17 UTC 2026","Mon Mar 02 09:46:17 UTC 2026","172","src.tests.e2e","test_main_e2e","TestCaseManagerScreen","","","Case manager screen loads without errors","Case manager screen should load without errors."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.sources.core.tests","test_invariants","TestDetectSourceType","","","test_audio_extensions[.mp3]","Audio file extensions should return AUDIO type."
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","9","src.tests.e2e","test_agent_project_source_e2e","TestAgentManageFolders","","","AC #4: rename_folder accepts folder_id and new_name",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_entities","TestTextPosition","","","test_length_property","Should calculate length correctly."
"passed","Mon Mar 02 09:46:15 UTC 2026","Mon Mar 02 09:46:15 UTC 2026","1","src.tests.e2e","test_file_manager_e2e","TestNavigationSignals","","","test_double_click_source_triggers_navigation","
        E2E: Double-clicking a source triggers navigate_to_coding signal.
        "
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.tests","test_invariants","TestIsSourceNameUnique","","","test_unique_name_among_existing","Different name should be unique."
"passed","Mon Mar 02 09:46:07 UTC 2026","Mon Mar 02 09:46:07 UTC 2026","0","src.tests.e2e","test_agent_project_source_e2e","TestAgentRemoveSource","","","AC #1: remove_source tool registered with source_id parameter",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.tests","test_validation","TestValidationResultHelpers","","","test_is_valid_returns_false_for_failure",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_derivers","TestDeriveRenameCode","","","test_renames_code_with_valid_inputs","Should create CodeRenamed event with valid inputs."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.infra.tests","test_event_bus","TestEventBusSubscribeType","","","test_subscribe_type_uses_generated_type_string",""
"passed","Mon Mar 02 09:46:22 UTC 2026","Mon Mar 02 09:46:22 UTC 2026","14","src.tests.e2e","test_settings_e2e","TestUIApplication","","","load_and_apply_settings restores theme and font from JSON","
        E2E: Settings loaded from repository are applied to UI at startup.

        Verifies complete flow:
        1. Save dark theme + custom font to JSON
        2. Create new AppShell
        3. Call load_and_apply_settings()
        4. Verify theme and font applied
        "
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_entities","TestDuplicateDetectionResult","","","test_create_detection_result","DuplicateDetectionResult should store results."
"passed","Mon Mar 02 09:46:12 UTC 2026","Mon Mar 02 09:46:12 UTC 2026","28","src.tests.e2e","test_code_management_e2e","TestDuplicateDetection","","","AC #9.1: Detection shows similarity scores","Detection results show similarity scores for each pair."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","4","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveSuggestCode","","","test_creates_suggestion_with_valid_inputs","Should create CodeSuggested event with valid inputs."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.tests","test_validation","TestIsNonEmptyString","","","test_string_with_spaces_and_content",""
"passed","Mon Mar 02 09:46:15 UTC 2026","Mon Mar 02 09:46:15 UTC 2026","118","src.tests.e2e","test_main_e2e","TestAppStartup","","","App creates all screens","App should create all required screens."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.common.tests","test_types","TestTypedIdentifiers","","","test_code_id_new_generates_unique_ids",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.cases.interface.tests","test_mcp_tools","TestListCasesTool","","","list_cases fails when no project open",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveApproveSuggestion","","","test_approves_with_modified_name","Should indicate modification when name is changed."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveSuggestMerge","","","test_suggests_merge_with_valid_inputs","Should create MergeSuggested event with valid inputs."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestDuplicatesDetected","","","test_immutability","DuplicatesDetected should be immutable."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.contexts.sources.infra.tests","test_media_extractor","TestSupportedFormats","","","test_case_insensitive_extension","Extension checking is case-insensitive."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","6","src.contexts.cases.core.tests","test_invariants","TestAttributeValueInvariants","","","test_date_value_accepts_valid_dates","Date attributes should accept valid date strings."
"passed","Mon Mar 02 09:46:12 UTC 2026","Mon Mar 02 09:46:12 UTC 2026","8","src.tests.e2e","test_code_management_e2e","TestCreateCategoryDialog","","","AC #2.4: User can select parent category","User can select a parent category."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.common.tests","test_operation_result","TestOperationResultFail","","","test_fail_creates_failure_result",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","0","src.contexts.coding.core.tests","test_derivers","TestDeriveCreateCode","","","test_fails_with_duplicate_name","Should fail with CodeNotCreated for duplicate name."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.coding.core.tests","test_ai_invariants","TestIsValidRationale","","","test_rejects_whitespace_only","Whitespace-only strings should be invalid."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.sources.infra.tests","test_media_extractor","TestSupportedFormats","","","test_supports_m4v","Supports .m4v extension."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.core.tests","test_validation","TestIsUniqueInCollection","","","test_unique_value_in_list",""
"passed","Mon Mar 02 09:46:16 UTC 2026","Mon Mar 02 09:46:16 UTC 2026","2","src.tests.e2e","test_manage_sources_e2e","TestAgentReadSourceContent","","","AC #4: Large sources are paginated",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.sources.core.services.tests","test_speaker_detector","TestSpeakerReturnTypes","","","test_segment_has_required_attributes","SpeakerSegment should have start, end, text."
"passed","Mon Mar 02 09:46:12 UTC 2026","Mon Mar 02 09:46:12 UTC 2026","9","src.tests.e2e","test_code_management_e2e","TestCreateCategoryDialog","","","AC #2.2: User can enter category name","User can type a category name in the input."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.infra.tests","test_llm_provider","TestCreateLLMProvider","","","test_unknown_provider_raises","Factory raises ValueError for unknown provider."
"passed","Mon Mar 02 09:46:11 UTC 2026","Mon Mar 02 09:46:11 UTC 2026","73","src.tests.e2e","test_case_manager_e2e","TestDataRefresh","","","test_refresh_reloads_from_database","
        E2E: Refresh reloads data from database.
        "
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.infra.tests","test_code_analyzer","TestMockCodeAnalyzer","","","test_generate_color_returns_color","generate_color returns a valid Color."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_invariants","TestCanCategoryBeDeleted","","","test_allows_deletion_with_children_when_forced","Category with children can be deleted when allow_with_children=True."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.core.tests","test_validation","TestIsAcyclicHierarchy","","","test_moving_to_root_always_safe",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.sources.core.tests","test_invariants","TestDetectSourceType","","","test_text_extensions[.rtf]","Text file extensions should return TEXT type."
"passed","Mon Mar 02 09:46:24 UTC 2026","Mon Mar 02 09:46:24 UTC 2026","1","design_system.tests","test_pagination","TestSimplePagination","","","test_simple_creation","SimplePagination should be created"
"passed","Mon Mar 02 09:46:18 UTC 2026","Mon Mar 02 09:46:18 UTC 2026","1","src.tests.e2e","test_manage_sources_e2e","TestOrganizeSources","","","AC #4: Folder structure is reflected in the source list",""
"passed","Mon Mar 02 09:46:21 UTC 2026","Mon Mar 02 09:46:21 UTC 2026","1","src.tests.e2e","test_segment_management_e2e","TestViewSegmentsForCode","","","AC #4.1: Codes panel shows segment counts","Codes in the panel show their segment counts."
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","8","design_system.tests","test_visualization","TestPDFPageViewer","","","test_viewer_creation","PDFPageViewer should be created"
"passed","Mon Mar 02 09:46:28 UTC 2026","Mon Mar 02 09:46:28 UTC 2026","0","design_system.tests","test_visualization","TestPDFDataClasses","","","test_pdf_selection_defaults","PDFSelection should have default text"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_entities","TestCategory","","","test_with_parent_returns_new_category","Should return new category with updated parent."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_invariants","TestIsValidImageRegion","","","test_accepts_region_at_bounds","Region exactly at image bounds should be accepted."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.settings.infra.tests","test_user_settings_repository","TestUserSettingsRepositoryRecentProjects","","","test_add_recent_project_creates_entry","Should add a new project to recent list."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.sources.infra.tests","test_text_extractor","TestSupportedFormats","","","test_supports_txt","Supports .txt extension."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_entities","TestCode","","","test_with_name_returns_new_code","Should return new code with updated name."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.contexts.folders.core.commandHandlers.tests","test_handlers","TestRenameFolder","","","Updates folder in repository","Should update folder name in repository."
"passed","Mon Mar 02 09:46:12 UTC 2026","Mon Mar 02 09:46:12 UTC 2026","21","src.tests.e2e","test_code_management_e2e","TestColorPickerDialog","","","AC #3.7: Swatch selection state updates visually","Selected swatch shows visual indication."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","1","src.contexts.coding.core.tests","test_ai_derivers","TestValidateTextForAnalysis","","","test_rejects_short_text","Should reject text below minimum length."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.infra.tests","test_llm_provider","TestMockLLMProvider","","","test_complete_returns_responses_in_order","complete returns responses in sequence."
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_invariants","TestIsCategoryHierarchyValid","","","test_allows_valid_parent","Valid parent relationship should be allowed."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.shared.common.tests","test_operation_result","TestOperationResultFail","","","test_fail_has_no_data_or_rollback",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveDismissMerge","","","test_fails_when_candidate_not_pending","Should fail when candidate is not in pending status."
"passed","Mon Mar 02 09:46:20 UTC 2026","Mon Mar 02 09:46:20 UTC 2026","17","src.tests.e2e","test_segment_management_e2e","TestOverlappingCodes","","","AC #2.1: Can apply second code to same selection","User can apply a second code to text that already has a code."
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","1","src.shared.common.tests","test_types","TestDuplicateName","","","test_auto_generates_message",""
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_derivers","TestDeriveDismissMerge","","","test_handles_reversed_code_order","Should find candidate regardless of code order."
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.cases.interface.tests","test_mcp_tools","TestSuggestCaseGroupingsTool","","","suggest_case_groupings filters by attribute_names",""
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","0","src.shared.infra.tests","test_event_bus","TestEventBusPublish","","","test_publish_invokes_both_type_and_all_handlers",""
"passed","Mon Mar 02 09:46:09 UTC 2026","Mon Mar 02 09:46:09 UTC 2026","5","src.tests.e2e","test_agent_project_source_e2e","TestAgentImportFileSource","","","AC #11: SourceAdded event is published on success",""
"passed","Mon Mar 02 09:46:03 UTC 2026","Mon Mar 02 09:46:03 UTC 2026","1","src.contexts.cases.interface.tests","test_mcp_tools","TestGetCaseTool","","","get_case returns attributes with type and value",""
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","7","src.tests.e2e","test_agent_project_source_e2e","TestAgentManageFolders","","","AC #1 + AC #2: Create folders and list them",""
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","0","src.contexts.sources.infra.tests","test_text_extractor","TestSupportedFormats","","","test_supports_rtf","Supports .rtf extension."
"passed","Mon Mar 02 09:46:23 UTC 2026","Mon Mar 02 09:46:23 UTC 2026","3","design_system.tests","test_lists","TestQueueList","","","test_queue_list_statuses","QueueList should support different statuses"
"passed","Mon Mar 02 09:46:04 UTC 2026","Mon Mar 02 09:46:04 UTC 2026","0","src.contexts.coding.core.tests","test_ai_events","TestMergeSuggestionApproved","","","test_event_type_is_correct","Event type should follow naming convention."
"passed","Mon Mar 02 09:46:06 UTC 2026","Mon Mar 02 09:46:06 UTC 2026","1","src.tests.e2e","test_agent_project_source_e2e","TestAgentAddTextSource","","","AC #1: add_text_source tool is registered with proper schema",""
"passed","Mon Mar 02 09:46:08 UTC 2026","Mon Mar 02 09:46:08 UTC 2026","21","src.tests.e2e","test_auto_code_e2e","TestUndoBatchCoding","","","AC #4.1: Coding screen has undo capability","Coding screen supports undo operations."
"passed","Mon Mar 02 09:46:25 UTC 2026","Mon Mar 02 09:46:25 UTC 2026","110","design_system.tests","test_screenshots","TestNavigationScreenshots","","","test_breadcrumb","Screenshot breadcrumb"
"passed","Mon Mar 02 09:46:05 UTC 2026","Mon Mar 02 09:46:05 UTC 2026","6","src.contexts.projects.presentation.dialogs.tests","test_project_dialog","TestCreateProjectDialogResult","","","test_create_accepts_dialog","Creating a project accepts the dialog."
